id,uid,name,type,description,review,user_id,dt_current_timestamp
7104,6e2d5886-ea6b-4ba3-9808-d96ac829dcec,Sweet Box,Bar,A perfect place for a romantic evening.,"Great location, but the service could be better.",1e75b0f3-0e6f-407f-b059-0b0a24110838,2026-03-05 09:26:14
1336,68cf857e-1d2e-4cd8-8b4f-05ccd6e18582,Ocean View,Cafe,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,e1430f15-06b2-48a7-be7e-67a35fd2c135,2026-03-05 09:26:14
2612,08c49a82-096d-45d0-ac3f-6f18cb4ea569,Sweet Box,Fast Food,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,bed8366c-51a0-41e1-b577-fedcddbdbc60,2026-03-05 09:26:14
1742,c9d95bf5-4c0b-4e8e-a784-e11c3b1aa409,Mountain Retreat,Bistro,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",0d743919-d553-4e3e-95e3-e685d721b817,2026-03-05 09:26:14
4738,f0bdb348-3f5d-412a-872f-56ffde7bbf5f,Mountain Retreat,Bar,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,58913ed2-7997-4b21-bfe1-d3a270507576,2026-03-05 09:26:14
7753,c8f0db10-838e-4d51-aeeb-b5ea02d8efef,Cafe Delight,Bar,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,18cb44cd-fb4a-411f-bdd0-6c54edf6c93b,2026-03-05 09:26:14
5637,3faee56f-49d2-49f9-baed-4a513b506459,Sweet Box,Bistro,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",4a826b22-3fa9-4c55-9571-85c8959bfe99,2026-03-05 09:26:14
5738,e01305a7-c9e3-4a2c-ba35-054dfd5136ee,66 BBQ,Fine Dining,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,5c6e6c4f-be6f-480b-b4e6-7386910a5deb,2026-03-05 09:26:14
7045,c7bb25a2-ec10-4b81-b77c-024eb3d643a0,Ocean View,Fine Dining,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",ed25bf33-2289-4b58-8c65-ec0bf64b86f3,2026-03-05 09:26:14
7148,c0f8ac8d-056d-4093-b32a-0603a393c2b9,Mountain Retreat,Fine Dining,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,bf25b27d-2039-4b0c-9f00-261f8eb41826,2026-03-05 09:26:14
7114,4dbc1c77-ab2c-493a-aee7-67c8de370311,Ocean View,Fine Dining,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,53df3d50-8e62-4297-a4b2-b091d59651a3,2026-03-05 09:26:14
8070,e87a441b-bf3f-407b-83f3-17d33e4ea098,66 BBQ,Fine Dining,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,42e00a7f-f174-47a9-9522-69e53ae068f0,2026-03-05 09:26:14
4759,694afc21-0f68-405d-931f-f7596dae9791,Mountain Retreat,Bar,A cozy place with home-style cooking.,Excellent food and friendly service!,efa298ce-9d8c-4087-a1e2-2fc7cbef64f8,2026-03-05 09:26:14
9558,e49a523d-c32c-48c2-aa24-492f1022f9ee,Mountain Retreat,Cafe,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",8e6b5221-0848-4ed2-a2bd-36638d5c661c,2026-03-05 09:26:14
3141,28bc8dff-2065-40f5-b9f7-7b7ba3b50c0a,Sweet Box,Cafe,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",bb511705-cb46-4dc9-8fbe-8a8ba6f4efb8,2026-03-05 09:26:14
3041,f1eff60a-606b-4273-a5e6-1ec1202f2de5,Mountain Retreat,Fine Dining,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",dc75d1af-bcc2-44dc-ab90-39c873395d5f,2026-03-05 09:26:14
6989,4fea3fec-a29b-4c22-aa52-dba43e62af78,Ocean View,Fine Dining,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",9a31b5db-41fc-4f37-ab74-3393255001f7,2026-03-05 09:26:14
5355,d336c58c-5d69-4607-aa64-55836a314685,Sweet Box,Bar,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",c976b42f-1418-4244-a95b-ac27c815704b,2026-03-05 09:26:14
8410,423bd85e-c711-41f0-810d-5ced99037859,Ocean View,Bistro,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,43a166c6-ae60-47b3-8be6-a40d4359d16f,2026-03-05 09:26:14
1855,4ecc01a7-aa4b-4124-b1eb-f25b921e6fb6,Cafe Delight,Cafe,A cozy place with home-style cooking.,Excellent food and friendly service!,0c1eec94-6658-4531-b798-e0eef9e8c04b,2026-03-05 09:26:14
1225,de9144c8-6d2d-4be2-9712-1d12671a8900,66 BBQ,Bistro,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",b930e249-3bb5-4176-ab85-511434d9bf91,2026-03-05 09:26:14
8468,a602c172-1197-4902-97f2-d28f85c0e712,Mountain Retreat,Bistro,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",3f277224-868f-49bb-9073-ed414313bf23,2026-03-05 09:26:14
3601,15aa0ca6-9edb-4630-8860-0f70a42f7e37,Ocean View,Fast Food,A perfect place for a romantic evening.,"Great location, but the service could be better.",7cbf55cb-6060-4fca-afb0-917e9afd40e8,2026-03-05 09:26:14
6465,afaca6ed-87e9-42da-9a8d-5fffba6b53a3,Ocean View,Fine Dining,A cozy place with home-style cooking.,A bit pricey but totally worth it.,0f61c4fa-96d5-49e9-8053-ff5a88ec5f6c,2026-03-05 09:26:14
6259,e24abd35-490a-4650-b758-99984f63eb54,Cafe Delight,Cafe,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,1118ab15-cc66-4656-a134-f3b432bf5df8,2026-03-05 09:26:14
4823,3e8cdda7-fd12-4556-8809-be278472da31,Mountain Retreat,Bar,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",eca97349-9f1c-4183-82d2-77893fcd5889,2026-03-05 09:26:14
2819,8f9183fd-f987-4bd0-be62-694275ebd9f9,Ocean View,Bar,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",d45b32d1-076c-4e9e-a596-aab3fdd0c445,2026-03-05 09:26:14
8334,d5e2689b-f851-490e-9841-119163b95248,66 BBQ,Fine Dining,A perfect place for a romantic evening.,A bit pricey but totally worth it.,bb66621e-933b-4b75-b5c3-623ed668a7de,2026-03-05 09:26:14
9481,d172d2e9-6dd0-456d-b41c-fe92ed80a801,Mountain Retreat,Fine Dining,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,ce5db6dd-2cb6-44c8-8b80-4098a94c55bf,2026-03-05 09:26:14
7649,b6262687-4c35-4c78-977a-5a2dbe80b2e1,Sweet Box,Fine Dining,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,f80a4fc6-fa9f-48d6-a553-19b9a7b50c34,2026-03-05 09:26:14
8651,8cb472c1-e8c3-4305-8f1d-2534036d6dd2,Sweet Box,Bistro,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,d394d925-8b24-412b-93d1-1a2cd9f57108,2026-03-05 09:26:14
7601,423c0dda-b07f-4da7-98e8-1a83c5385260,66 BBQ,Bar,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",5b4de51f-e3df-4334-a82a-2af07cac5244,2026-03-05 09:26:14
2327,e966998b-6e11-40c8-b542-525aeacaa3de,Mountain Retreat,Bar,A cozy place with home-style cooking.,Excellent food and friendly service!,810780de-1fea-432e-9b76-181cb5405c0e,2026-03-05 09:26:14
1453,7459786c-79b1-4b5a-a239-6e732142fa6d,66 BBQ,Bistro,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,5ff6c195-6e3a-4f3e-ba9d-8c92cb7757db,2026-03-05 09:26:14
1659,4726e98f-e3e0-4f9a-ba2f-429f128340ef,Sweet Box,Bar,A cozy place with home-style cooking.,"Great location, but the service could be better.",40644318-5513-461d-95bb-ef02f09b6be5,2026-03-05 09:26:14
7504,9a7830a7-16ce-4f5f-9486-f20c46f627c5,66 BBQ,Fine Dining,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",13c8b8b0-365c-45b2-a1a9-ead5f091fcb2,2026-03-05 09:26:14
7149,5e0ab4c3-7662-4631-87d7-2accef02f9e9,Ocean View,Bistro,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",4dabb75c-bc40-448c-aba0-a86154fdda57,2026-03-05 09:26:14
8751,3f7b0cf3-edcf-499e-ac4f-871949d0e34a,Cafe Delight,Cafe,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,c23558ba-178a-45a3-af44-59a8e859f81f,2026-03-05 09:26:14
2636,1dd63627-62a0-4d52-b8bb-04dbd46d79ca,Cafe Delight,Fine Dining,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",53fc6212-085c-4744-9437-d397216ada33,2026-03-05 09:26:14
5730,97e74ee2-eb4b-47c2-9fe3-6de231ab9144,Cafe Delight,Cafe,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,dc0d9acb-b80b-48e0-9b59-574b5749fe72,2026-03-05 09:26:14
4542,d2f71e23-8ad5-4858-977c-9bcb0769b35c,66 BBQ,Fine Dining,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",13b1723c-b969-439b-854e-c9fd78425336,2026-03-05 09:26:14
1939,5047ebd2-72d9-4e3f-8538-2cb7a3ea35ec,Cafe Delight,Fast Food,A cozy place with home-style cooking.,"Great location, but the service could be better.",d11e7d21-9d91-451a-b50e-fc91165ac010,2026-03-05 09:26:14
7193,1dee99e3-3973-4235-9bf1-1ac3b89e9d46,Sweet Box,Fast Food,A perfect place for a romantic evening.,Excellent food and friendly service!,03c03bce-47d3-428f-aa62-0e56022fc6b8,2026-03-05 09:26:14
4868,5573e8df-f32e-43db-b35d-b4b22b235b0f,Sweet Box,Bar,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,a1fc7d8a-9bc8-4f37-a5d1-c7cf9e16bf22,2026-03-05 09:26:14
7830,ad5148be-76d5-488c-9339-485e002085c9,Sweet Box,Fine Dining,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,25eb16c4-9293-484f-9cea-0ee18add95db,2026-03-05 09:26:14
8643,ba041710-097e-4b35-8218-c370441b1467,66 BBQ,Bistro,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",897ce6d1-febc-4739-bdbf-92ebab479d72,2026-03-05 09:26:14
6660,8abbb91e-42f4-4791-996b-01577cf21af8,Mountain Retreat,Cafe,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",84122f83-1743-4770-a1fe-6673dd349136,2026-03-05 09:26:14
8441,a7c1f3e2-91fa-4239-ac4e-c400b8354b57,Ocean View,Bistro,A perfect place for a romantic evening.,Excellent food and friendly service!,69f22b1c-a0a3-4aac-a06d-3679a3f3efff,2026-03-05 09:26:14
8791,b5fe0046-2c6c-47cc-b928-b29a13854eb5,Mountain Retreat,Fine Dining,A perfect place for a romantic evening.,"Great location, but the service could be better.",70122430-8b10-41d9-a6a9-0e711cbbd43e,2026-03-05 09:26:14
3649,8f0164fb-6b5b-4784-9bd6-6a75ccb40d38,66 BBQ,Bar,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",407f3398-3673-41ea-a7f1-5510ca1e538f,2026-03-05 09:26:14
4837,f12386c1-fcdc-4ba2-8815-d95afba9098f,Cafe Delight,Cafe,A perfect place for a romantic evening.,A bit pricey but totally worth it.,4fee5987-2abf-4951-9eca-cb830f117af1,2026-03-05 09:26:14
6467,62530156-e9ca-4d27-af55-f668077f1dc3,Ocean View,Fine Dining,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",1f750ff0-5133-43e8-acab-d7fd085a9e93,2026-03-05 09:26:14
6882,482daff7-4809-4d78-91fd-e1177781eb23,Sweet Box,Bistro,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,502db6c8-649a-46e4-bee6-8a9249d1e638,2026-03-05 09:26:14
8760,de8b6c1f-9d29-4d3c-ad69-fd2131b62e4e,Cafe Delight,Fine Dining,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,a92e0715-1432-4a0a-b38c-629b937c3de4,2026-03-05 09:26:14
5863,9bde04a9-60b3-4d46-aa54-0ae91a1ab97c,Cafe Delight,Bistro,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",a26b0d5a-c914-4a6e-a484-d9388d914729,2026-03-05 09:26:14
8882,ece5c3c8-c28f-4cf2-9bf5-2901be665947,Sweet Box,Fine Dining,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,2fcc265d-e324-4022-8678-6a088f08596a,2026-03-05 09:26:14
6296,cd518f57-d5b8-4bad-a252-ab08dd4fd55a,Ocean View,Bar,A cozy place with home-style cooking.,Excellent food and friendly service!,4d388b90-3534-46f5-9a85-d45cd7c4c430,2026-03-05 09:26:14
8322,168bea65-699b-4350-99d6-3dff2af80144,66 BBQ,Fine Dining,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,1b65f3f1-7f85-4adc-9e23-11aeb002d3db,2026-03-05 09:26:14
5859,2b926cb7-1da8-4120-ab5d-e89c573beed4,Mountain Retreat,Cafe,A cozy place with home-style cooking.,"Great location, but the service could be better.",b1a2d30b-534a-4946-8b36-3fd824179573,2026-03-05 09:26:14
6389,4cabdd8d-72c6-48a0-9942-eb70e9b1a6fa,Cafe Delight,Fast Food,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",f0f24149-ac60-46e4-8e26-881f93c213c9,2026-03-05 09:26:14
1423,c9e6a427-4b13-4004-82e7-2ca3efc63e28,66 BBQ,Fast Food,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",5071aaa6-2f19-4aba-974f-036503f3ca15,2026-03-05 09:26:14
9031,8d6abb4f-703b-46b5-9aa5-12f6c10d33a1,Ocean View,Fine Dining,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",1da5fe9b-95f8-4578-b3e3-cc6099a12912,2026-03-05 09:26:14
2950,2d1dbfe5-8489-47a2-b77d-71d0e42ca237,Cafe Delight,Bistro,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,e1ddfafe-2143-4be2-aafe-5497107a0f60,2026-03-05 09:26:14
3946,b5f67b40-217d-4652-b7dd-2e0663cd3403,66 BBQ,Fine Dining,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,b6dc1521-3f10-4966-97fb-1648ca382e25,2026-03-05 09:26:14
7964,44f1b2e2-fc0c-4d87-8e8d-c35a9d759ce8,66 BBQ,Fine Dining,A perfect place for a romantic evening.,A bit pricey but totally worth it.,c2ddd700-493c-4bc8-9dd9-a238cf29c121,2026-03-05 09:26:14
3904,3a743339-630f-4f15-bd0a-ad8e763851f1,Mountain Retreat,Fine Dining,A cozy place with home-style cooking.,A bit pricey but totally worth it.,1359c6c8-3afe-4b49-a5e9-dde517243e92,2026-03-05 09:26:14
4313,51cb734b-68f2-45bd-8fa2-eaf989036c63,Mountain Retreat,Bistro,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,e0d14f09-29f1-4aa9-bbfd-1337d8ac3afd,2026-03-05 09:26:14
6913,fe1960ba-e256-4990-b699-79c91d477188,66 BBQ,Fine Dining,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,74dbd8e4-1794-49a9-a48b-858196675146,2026-03-05 09:26:14
6676,758e26c9-827c-4e6b-a1d2-a48f148f2f20,66 BBQ,Cafe,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",519b25f6-c4de-4c33-aa2b-c1d413d55a99,2026-03-05 09:26:14
9517,3f2b8e60-7e33-4ef1-b753-b415490496ac,Ocean View,Fine Dining,A perfect place for a romantic evening.,Excellent food and friendly service!,4c58a34a-14f5-4142-8bfb-513d24bb4e26,2026-03-05 09:26:14
4870,da9c2cb1-1376-404a-9ca6-4a360a1d0be2,Cafe Delight,Fast Food,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,f7ea818f-28ec-4715-a728-5ab1581175fd,2026-03-05 09:26:14
4348,671d674f-6dbd-479a-bc9b-f1572ad1e8ff,Cafe Delight,Fast Food,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,74b10d90-0546-403c-9945-9b4522a7e537,2026-03-05 09:26:14
1921,8e5f45a3-b5c0-4df3-af73-000a193b1579,66 BBQ,Fine Dining,A cozy place with home-style cooking.,Excellent food and friendly service!,5b4f0be1-6d59-4d2e-93e5-a74fbd8eacbe,2026-03-05 09:26:14
5429,3a76e658-5ed5-4bc2-8c07-aa6b328a95e2,Ocean View,Fast Food,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,49685c94-d601-4923-bbb3-a12bf1726f1b,2026-03-05 09:26:14
7354,0bc56594-2c3e-4166-925b-1eb94b8898ec,Mountain Retreat,Bar,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",1ed145e7-d338-4606-91aa-57521fe34296,2026-03-05 09:26:14
5579,70c6e035-9be2-4044-89ad-5a4ef4834f8a,Cafe Delight,Fine Dining,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,6c142cbe-d550-4a8b-866a-8ab75b3385b6,2026-03-05 09:26:14
3309,dbbd9639-6a8a-48e8-b3f8-9400c9111001,Cafe Delight,Bar,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",e114475c-7158-4350-8fbb-09214ee33f6c,2026-03-05 09:26:14
3079,8c629e03-f4f1-4e88-b0d3-bef5212323e3,Mountain Retreat,Bar,A cozy place with home-style cooking.,Excellent food and friendly service!,ca887f25-2a2e-46f1-b4d0-f4892abc03bc,2026-03-05 09:26:14
9974,1f5fedd5-76ff-47ff-8de0-f19ec472b24b,Sweet Box,Fine Dining,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,8cf933d3-858d-48e4-89b4-56362c2823aa,2026-03-05 09:26:14
7704,ea731193-d0a7-46f9-94f9-2725be8a0afe,Sweet Box,Fast Food,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,882cd576-c97a-46a1-a873-bde570ae4381,2026-03-05 09:26:14
7616,4c6c67d2-8f0e-44d8-96ae-a318e454f65f,Cafe Delight,Bar,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,1f2330bd-f34b-4cef-aac1-617ec01e3b28,2026-03-05 09:26:14
1710,00a0c508-11a5-457e-b862-234428a1a163,Mountain Retreat,Cafe,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,d0f86fc7-9a8d-479e-bb00-a84431773cf1,2026-03-05 09:26:14
7301,15304bb4-fa50-406e-96ee-38583d5ae9f8,66 BBQ,Cafe,A perfect place for a romantic evening.,Excellent food and friendly service!,e5604f47-0673-42f7-b9fe-bbb69233278e,2026-03-05 09:26:14
8197,bf2de344-e4c5-44db-a1eb-1f6aba5ce683,Sweet Box,Bar,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,2e4e27a9-0de2-4fad-91f6-20e9f7c2aaf6,2026-03-05 09:26:14
6843,4bd3c8db-c600-4dd0-b3b2-1170ed76666e,Cafe Delight,Bistro,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,2dc0d2d3-4634-4705-9c49-1d65ce505645,2026-03-05 09:26:14
5164,8f5ffe9e-2688-4c00-9b8a-7c9af483342d,Ocean View,Bistro,A cozy place with home-style cooking.,"Great location, but the service could be better.",9931965c-7eaf-4faf-8ba8-05ae2b129d4b,2026-03-05 09:26:14
8385,2bbccf82-a898-4807-9020-c5d88d388949,66 BBQ,Bistro,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,ff3e9588-8d84-45ab-8f59-fa3e478e66dc,2026-03-05 09:26:14
5084,272eea47-a0fb-4176-b9e5-bfa7f8b82424,Sweet Box,Fast Food,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",2778e085-0692-4a2f-b306-48f9d5fc2594,2026-03-05 09:26:14
1168,ea63a42d-8a99-4a90-8a55-b59ba2f1da85,66 BBQ,Fast Food,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",41f4e3bb-e242-4da9-a761-b208b3fc6b35,2026-03-05 09:26:14
2764,fb87f184-2efc-4014-8b2f-ebcf05f40d93,Ocean View,Bistro,A cozy place with home-style cooking.,"Great location, but the service could be better.",8af29514-1dd8-4308-86b3-8e0683dc0040,2026-03-05 09:26:14
7563,02d7e979-0e4e-40c7-8471-9d68383c23ac,Sweet Box,Cafe,A perfect place for a romantic evening.,Excellent food and friendly service!,46dbd81d-5c63-41ce-9482-e355fcb3ea6e,2026-03-05 09:26:14
1947,0200511c-9b34-4f3a-b4c8-6a78f847d950,Ocean View,Fine Dining,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,44df6d5a-63cd-439c-8470-9d042dcf164b,2026-03-05 09:26:14
8272,b097660f-0ef7-40ec-9e91-7d24267abbc6,Sweet Box,Cafe,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",be7d3da4-c1f6-4b0e-b128-46581abf6b12,2026-03-05 09:26:14
1557,be78667b-f9e1-48ad-a1cd-4a9b39981bf9,Cafe Delight,Fine Dining,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",4a3e44ea-c3b6-4508-9d3d-55df29fd07ce,2026-03-05 09:26:14
